資源標題,年級,科目/單元,資源連結,doctype,內文
小樹兒,,,https://drive.google.com/a/junyiacademy.org/file/d/1iZwIh8UqNx7_wI2EU7_SYDD8zFLy3reT/view?usp=drivesdk,docx,"康軒五上第14課 再次節錄""少年小樹之歌""的文章，這真是一本好書，但要怎麼上，對我真是個大挑戰。所幸，從溫老師的寶庫中挖到了一點什麼，所以花了一小段時間把這一課的原文打成了word檔。字有點多，所以在請孩子們讀時，讓她們使用尺當輔助工具，一行一行的看，免得眼花看錯行去了。原來的文本比課本長了一倍有吧!孩子們，一個字一個字，一行一行的看下去，等全班都看完也過了十分鐘了。不過孩子從裡面去思考，為什麼遺留下來的家具要做皆大歡喜的分配？文本中的場景有哪些？當時到爺爺奶奶家的公車多嗎？文本中兩次用到環抱，分別代表著什麼樣的意義？相同的黑暗，為什麼一種是令人打寒慄，一種卻是備還抱著的，心境有什麼不同？
場景分完後，打算出分作業讓孩子畫個漫畫，看大家看到了什麼東西？
有孩子一看完文章就說，這篇裡頭用了好多譬喻和擬人，好生動喔！所以想來試試，如果把這些修辭都拿掉，這篇文章會變成什麼樣子？還沒做，不知道會是怎樣的一個畫面......
說了一堆，就是要跟大家分享小樹兒的原文word檔啦!!有錯字就請見諒哩!!"
ginger1,,,https://drive.google.com/a/junyiacademy.org/file/d/1gqpq8CoFfQPYuz2V4lXYeVrkDW9ckEpU/view?usp=drivesdk,pdf,"薑餅屋製作寫作教學
第一段 開始
1. 什麼節慶即將到來了呢？
2. 班上舉辦了什麼活動？
3. 老師準備了什麼材料？（要記得加形容詞喔！）
4. 製作之前，你的心情是如何呢？
第二段 經過
1. 首先，你們做了什麼？（薑餅屋的支架、怎麼做的呢？）
2. 在第一個步驟中，你遭遇了什麼困難？怎麼解決的？
3. 接著，第二個步驟你們做了什麼？（薑餅屋的裝飾過程）
4. 最後，第三個步驟你們做了什麼？（灑上白茫茫的雪→完工）
第三段 結果
1. 完成作品之後，你的心情是如何？（成就感、得意、心滿意足、讓人想吃得不得了….）
2. 完成了薑餅屋，你想與誰分享呢？為什麼？
利用寫作問答式引導孩子們完成文章，
孩子們越來越進入狀況嚕！"
taiwan,,,https://drive.google.com/a/junyiacademy.org/file/d/1M0w2hTHqpBGKkhwM69h50i-M6Fc0FOIw/view?usp=drivesdk,pdf,看見台灣寫作教學與作品
乘法拼圖1,,,https://drive.google.com/a/junyiacademy.org/file/d/1Tx8HwIdNIFf-QDPdMvvzYhZ75oj6XiIs/view?usp=drivesdk,docx,"要玩遊戲，得先會背乘法表喔!
3*3過關，再挑戰4*4!"
給老師的懺悔信2,,,https://drive.google.com/a/junyiacademy.org/file/d/1QzRVqpU8RyuxJIeffYuyhUj2d4zSBWDP/view?usp=drivesdk,pdf,"今天剛收到同學交來的作文，還沒有空改，但是瀏覽這幾篇文章確實讓疲累的下午精神為之一振。
但是，整理時，發現，老師我太耍寶，居然教錯了書信署名處的格式，這下明天該輪到老師去懺悔了！
研究許久如何在不浪費版面的同時，讓人能一目了然，所以製作了下列的檔案！再請大家指導！"
self,,,https://drive.google.com/a/junyiacademy.org/file/d/1ajE_LbLfVOxZlEEBr4Nme5deX5OMU3Sj/view?usp=drivesdk,pdf,"今天的共讀活動，
做了一個新的活動，
一開始，
孩子們害怕走出第一步，
也許，
老師可能太兇了吧？
又或許，
平時的教學中，
總希望孩子們能回答正確的答案，
當孩子們遇到可以天馬行空的題目時，
反而
退縮了～
害怕了～
不敢嘗試了～
這時，
老師又要發揮自己誘導的功能了！
嗯～～～～
終於有勇者發表了，
當第一位踏出第一步之後，
孩子們發現，
正確並不是這麼重要之後，
孩子們勇於發表，
四個孩子的想法都不一樣，
這是我最喜歡的地方，
腦力激盪～～～
GO～GO～GO～
與你們分享～"
1021009西遊記ch11-13閱讀任務單,,,https://drive.google.com/a/junyiacademy.org/file/d/127cOwB_TgS3oeTJmRMED9t5-3paraEic/view?usp=drivesdk,doc,西遊記的閱讀任務單
情緒卡,,,https://drive.google.com/a/junyiacademy.org/file/d/1qNxprYyxmD0ncisb1uVgdAAyyTq04HHO/view?usp=drivesdk,doc,一些整理好的情緒卡內容，可自行增加。有好的單字，請記得分享哦。
引導說話,,,https://drive.google.com/a/junyiacademy.org/file/d/1ryWvFYnKF_C8I0GblhaW-evWBAUX1e4W/view?usp=drivesdk,docx,"有時候訓練學生說話，真不是一件容易的事，
因此，我嘗試運用「空格式引導」，
帶領學生做口語表達!個人覺得還蠻有效的，
與各位臉友們分享吧!檔案可自行增刪運用!"
我是小園丁,,,https://drive.google.com/a/junyiacademy.org/file/d/1gkdbKp-b_wtSNceki6w04hOAIvpK-XPh/view?usp=drivesdk,doc,"與各位老師分享：
　　提升學生動腦思考、動手作筆記、開口發表以及專注學習的學習單！

　　兩周前，科園國小許主任來我們學校分享十二年國教的多元評量中，與我們分享了這個表格，原先主任是用於閱讀與寫作課，讓小朋友互相簽名的方式，達到多元評量、有效學習的目的。
　　由於要運用在我們班(三年級)，因此我將他神化了一番，以說服我們班的小寶貝們！

　　發這張學習單當天，我還特地穿了裙子，跟寶貝們說：
「花仙子請佳諺老師在你們每個人的花圃裡，撒下了神奇的種子，這些神奇的種子要怎麼樣才會發芽、開花呢？」

寶貝們回答：「澆水！」

我：「神奇的種子，只是澆水，是不會發芽、開花的喔！有沒有發現這個花圃上面有告訴你怎麼做，他才會發芽、開花呢？」

寶貝們回答：「我會動動腦思考、我會說說看、我會動動手做筆記」

我：「哇！難怪花仙子這麼喜歡我們班的小朋友，那請小朋友說說看，怎麼樣是動動腦思考、怎麼樣是說說看、怎麼樣是動動手做筆記呢？」

(學生發表想法、老師回應澄清)

這兩周以來，我們班無論是國語還是數學課，只要念課文或題目都特別地整齊、課本的筆記完整度高達90%、上課發表更加地踴躍，除此之外，主動幫忙老師還能夠得到花仙子的祝福(三個花圃各開一朵花)。

只能說，這真是超級好用的增強物 :D"
吹泡泡 真有趣  姓名,,,https://drive.google.com/a/junyiacademy.org/file/d/1y35qsJsDYwRoYWZFNpRAHWCM4MH9oK9Z/view?usp=drivesdk,docx,吹泡泡 真有趣 電子擋
三年級期中考前複習計畫,,,https://drive.google.com/a/junyiacademy.org/file/d/1BxbyEUJceHJtYhBGDu4yjJoAm37boEOM/view?usp=drivesdk,doc,"【分享　三年級期中考前複習計畫】
各位老師好，我是在新竹竹中國小擔任實習老師的佳諺，下禮拜三、四即是我們學校第二次月考，這陣子陪伴著我們班的孩子們複習時，發現三年級的孩子尚未能夠掌握讀書方法及有效的複習技巧，因此在參考
孟昕老師分享的複習計畫檔案後，製作了這個三年級月考複習計畫。

感謝孟昕老師分享的複習計畫檔案，給予我這個啟發！
感謝孟萍老師給予我許多的回饋及建議，讓這個複習計畫更加完整！

還請各位老師不吝惜給予佳諺指教！:)"
多啦a梦,,,https://drive.google.com/a/junyiacademy.org/file/d/1UIBiWod7s7bMPQyCdKC2Pv0zqg4W_4a8/view?usp=drivesdk,ppt,"有沒有人要超級無敵可愛ppt呀
改字就好"
nsn_1675_3,,,https://drive.google.com/a/junyiacademy.org/file/d/1onMaKQl1qUmnP8gK3jeBMXCyLHoeCytD/view?usp=drivesdk,pdf,新北市參加兩岸四地語文觀摩會的公文
第一次寫國字學習單,,,https://drive.google.com/a/junyiacademy.org/file/d/1SY7HlknNuS5wNc1U_LpxAbThFBjUtBMg/view?usp=drivesdk,docx,第一次寫國字的心情 學習單
國語日報在班級的運用,,,https://drive.google.com/a/junyiacademy.org/file/d/148WqFEAwRIqEYHJC4AJWKPvlF8mWv9Lv/view?usp=drivesdk,pdf,"Dear老師們～充實的備課趴體來囉：
　　本校新北市中港國小高美智老師因今年度申請讀報教育實驗班，因此本校行政團隊邀請她在11/23(六)上午舉辦一場成果發表會。內容有她多年來進行讀報、閱讀、寫作教學的實務經驗分享。高老師不僅常指導學生在作文比賽得獎，更幫助了本校的許多孩子愛上閱讀、愛上寫作。誠摯邀請有興趣的老師一起來共襄盛舉。歡迎上新北市校務行政系統或全國教師進修網報名。講綱內容請見附件。"
溫老師給台南市老師的一封信,,,https://drive.google.com/a/junyiacademy.org/file/d/10nQb-4KNOIjVIMMsytYuyeP6FIgEFVnZ/view?usp=drivesdk,doc,"溫老師給台南市老師的一封信
光碟裡的一文    也可送給全部的老師吧"
寫作學習單,,,https://drive.google.com/a/junyiacademy.org/file/d/1Y4j_81LWqt52fPlgU7cGIbVjwcR5CTEn/view?usp=drivesdk,doc,與大家分享讀報寫作單....
單車日記教師,,,https://drive.google.com/a/junyiacademy.org/file/d/1XxRxcj4U9Myvyc1VMoH0XpIMlZcJKAwm/view?usp=drivesdk,doc,"課文主題(單車體驗)&寫景的寫作技巧一次搞定：
    本課以三則騎車日記談花蓮到武嶺的風光，文章篇幅之長，如何收納課文內容並結合單車體驗的主題呢！參考先前備課趴夥伴的檔案後，進行修改。有了調理的結構表後，冗長的文章立刻一一就定位！有了架構表後，再討論單車新體驗，就十分容易上手了！雖然單車旅遊似乎沒有先前那麼ㄏㄤ，經由討論後，這群3c產品養大的孩子，居然也對騎單車熱血！真是好玩！"
冬天的基隆山寫作計畫表,,,https://drive.google.com/a/junyiacademy.org/file/d/1XDAaF6ewbplR9tPdy2ThRXvjXWzx6j20/view?usp=drivesdk,doc,"從課文長作文-詩歌改寫成故事引導單
除了引導單外，老師得實際帶學生體驗唷！套溫老師常說的，老師得要有“唬爛”的功夫
帶學生“唬爛”漫遊基隆山如下的步驟如下：(呵呵)
1.背景(找基隆山的照片google搜尋就有)：
  基隆山身處哪裡？那是怎樣的海？海上有甚麼？基隆山看到海會有甚麼感受？
  在台灣的它待多久了......
2.原因(著重季節描寫)：故事發生在什麼季節？那是一個怎麼樣的季節？東北季風怎麼吹得？怎麼叫的？靠近基隆山會說甚麼話阿？基隆山上有那些景物？每逢此時，基隆山的心情？內心有甚麼想法？(有人演基隆山、演基隆山的景物、東北季風...........)
3.經過(銜接原因，著重天氣描寫)：為了增強可憐的基隆山，於是唸了少年小說“珊瑚島”第15章的暴風雨描述，實在太精采了，孩子聽得十分專心，是創作泉源阿............

每天寫一段，孩子進入狀態後，就寫得十分投入，之後就不用再細部引導啦！
如果沒有寫成文章，這樣的引導也是很過癮的"
七個好習慣-行動力,,,https://drive.google.com/a/junyiacademy.org/file/d/1QC-nKG2-TxPRMW2pitYR1avrqHPnMuq1/view?usp=drivesdk,pdf,"而這個學習單是參考美玉老師的文章分析
來製作的。
我會先講完故事，然後再寫，一起討論。"
七個好習慣,,,https://drive.google.com/a/junyiacademy.org/file/d/1cLSYXa945xarZwz8fTPys62_q1mlT6lR/view?usp=drivesdk,pdf,"各位老師好
我最近在使用繪本PPT來上課(一年級)
接下來，要上:與成功有約(培養七個好習慣)
從開學到現在   間隔地上了兩三本
發現，自己拍照(只拍圖畫)  然後自己講以及和學生互動(回饋很多)
但總覺得哪裡怪怪的，是不是簡報的方式不適合?
麻煩老師可以給一些意見，謝謝
附件是我做的簡報，我把他轉成PDF以免字體跑掉。"
彈珠學習單,,,https://drive.google.com/a/junyiacademy.org/file/d/1oT6Zputp8_cC0ulst6jbNKRWVwiVTkY8/view?usp=drivesdk,docx,這是彈珠台的學習單，請大家指正。
學習共同體教案,,,https://drive.google.com/a/junyiacademy.org/file/d/1gSQRT337YrDVv_oAvWrbWUhLXm4hzIpZ/view?usp=drivesdk,doc,附件是我的教案和詳細的內容，有興趣的老師可以下載來看看......
複習計畫,,,https://drive.google.com/a/junyiacademy.org/file/d/18o6foaz95wWkkS9v9YSXBqMDxgNZUpBO/view?usp=drivesdk,docx,做計畫表前會有討論和引導
預測畫線策略,,,https://drive.google.com/a/junyiacademy.org/file/d/1QDXHLU0tcrWc2rM9ZPbRyalc1O2j8WJ2/view?usp=drivesdk,docx,"有這個分享的平台真棒!
邀約美玉老師不成，卻意外得知這個社團，
今天利用一些時間，自已設計了一張預測策略與畫線策略的學習單，
和有興趣的老師一起分享吧!
如果有更好的修正方式，再告訴我喔!"
第二課,,,https://drive.google.com/a/junyiacademy.org/file/d/1o5EYMRDO6kmk_J9XKGunnrkA0DwA7bgI/view?usp=drivesdk,pptx,"這個檔案有解答和解析
有些題目有注音和國字，如果字型跑掉，請在自行調整嚕!!
字型主要以微軟正黑體、文鼎中圓注音破音、文鼎注音窄字。"
第一課,,,https://drive.google.com/a/junyiacademy.org/file/d/1dpEIQ6sZ1mi_GVzH6jPMrgXu7VbAh3eB/view?usp=drivesdk,pptx,將光碟裡的選擇題整理到投影片哩，再由孩子搶答，搭配賓果遊戲，有時候用簡單的數字，有時候把數字換成國語的生字，有時候數字比空格多，孩子們除了複習以外，也有娛樂的效果......沒有獎勵，因為歡樂就是最大的獎勵品。
ㄧ結合韻,,,https://drive.google.com/a/junyiacademy.org/file/d/1d1RYQf3TGyJQOFPXOdyHLtad7nzl51Ta/view?usp=drivesdk,doc,把郁璇老師的「注音符號最厲害」變成單張雙面的doc版
複合句九大句型,,,https://drive.google.com/a/junyiacademy.org/file/d/1-w06syoTv6LReLWKTwvFlKDyCF6KHIEj/view?usp=drivesdk,doc,"這是這學期，開始加強附句的使用，分類整理好的九種常見句型練習單，有簡單的介紹+課文例句+句型練習。
各位老師參考看看，歡迎自行修正編輯。"
庾亮不賣馬心智圖,,,https://drive.google.com/a/junyiacademy.org/file/d/1uVWRC7LrRNJyWgeBG1uS3ajX1mN05fP6/view?usp=drivesdk,pptx,"這個檔案是ppt檔,可以編輯修改,歡迎使用."
南一四上第六課_壯麗的海角_課文結構單,,,https://drive.google.com/a/junyiacademy.org/file/d/1FjCLjsIzOo5439cXcZY9CFz0AbeA3mrJ/view?usp=drivesdk,doc,第一次整理製作，要在班上試試看。
翰林三上第七課(王子的耳朵)課文結構表,,,https://drive.google.com/a/junyiacademy.org/file/d/19z-6OLXfOm9HXRdXJqpOjB5fSFjlPbln/view?usp=drivesdk,doc,參考采玉老師的課文分析基礎，略為修改如附，主要是把摘要的部分交給孩子自己寫，另外請他們加上分析角色的心情轉折，作為後續戲劇演出及寫作的準備。有關寫作，除了溫老師提到的改寫記敘文，我想也可以用王子的觀點寫故事，引導孩子去思考勇敢面對自己的缺點，是需要怎麼樣的勇氣。~
從說明文寫記敘文--以康軒國語六上第四課_馬可_波羅遊中國_習作_水都威尼斯_為例,,,https://drive.google.com/a/junyiacademy.org/file/d/1DB6WXGWjju-snnqLyPUiscIuloOUd0t8/view?usp=drivesdk,pptx,"透過溫老師這個平台，從中獲益許多，自己也來報恩一下。

考試考完後，讓學生從習作文章康軒國語六上第四課【馬可‧波羅遊中國】習作〈水都威尼斯〉為例來練習寫一篇遊記，剛好去過威尼斯，所以就以自己旅遊的照片，加上從YOUTUBE找的一些旅遊影片，做為教學素材，第一次發表，希望各位先進指導。

_____________________________________________________
首先以「菊島巡禮」先做為導讀文章，讓學生瞭解文章中屬於說明文的部分。

接著進入思考時間：

若是我們有了說明文的材料，是不是也能創作出一篇有深度的記敘文呢？想像我們跟家人一起到有「菊島」之稱的澎湖旅遊，為了提高文章的可信度及內容，寫作前必須要查詢有關澎湖文化、景點等的資料來當作寫作的材料，而這些材料是否就是上面文章中畫線的部分呢？

習作文章：水都威尼斯

威尼斯是馬可.波羅的故鄉，這裡有「水上城市」的美稱。整個威尼斯由上百個島嶼連結而成，最重要的威尼斯本島，島上約有一百五十條運河，四百多座橋樑，把島嶼連成一張密密麻麻的網。

據說，早期的威尼斯居民來自羅馬，當初為了逃避日耳曼人的迫害，千里迢迢來到這裡，在這個四週都是海水圍繞的島嶼定居。海水的包圍是他們天然的屏障，平坦的海面也讓敵人無所遁形。

威尼斯的建築表現出居民對環境的適應。他們在水底下的泥土曾打下大木樁，密密實實的木樁地基，上面鋪上木板，就可以蓋房子了。有人說，威尼斯城底下有一座大森林，指的就是這些房子的地基。

來到威尼斯，主要的交通工具不是車子，而是「船」。有一種由船夫的小船「貢都拉」(Gondoia）,遊客特別喜歡。小小的船，只能坐六個人左右，愛往哪裡鑽，就可以往那裡鑽。技術高明的船夫，偶爾還會為乘客高歌一曲呢！

搭上威尼斯小船，一方面可以欣賞詩情畫意的景致，一方面可以沉醉在這個充滿浪漫風情的水都。全世界喜歡旅遊的人，都被這個水上城市所深深吸引。

思考時間：

從以上的文章看來，請問說明文和記敘文之間有甚麼不同的材料、寫作方法？
記敘文的第一段和說明文的第一段寫法，有沒有甚麼明顯的不同？

開始變身，從「說明文」變「記敘文」

角色：____________________________
事：______________________________
時：______________________________
地：______________________________
把上面的素材整合後，就成了第一段的開頭啦！

思路引導

如果我是導遊，我會如何向我的團員介紹威尼斯這個都市呢？
如果我是新婚夫妻，我會如何向我的團員介紹威尼斯這個都市呢？
如果我帶著家人到義大利旅遊，我會如何向我的團員介紹威尼斯這個都市呢？
如果我是？

範文賞析

以參觀大衛像為例—開頭

某個假日，堂姐回來了，我高興的問：「姐姐你回來有什麼想去的地方嗎？」堂姐回答：「其實我這次回來就是為了看舉世聞名的大衛像。」
 隔天，我們搭車到了高雄市立美術館，一進入大廳就看見了高四點三四二公尺、重五千多公斤的「大衛像」，大衛是聖經中的少年英雄，他那雙炯炯有神的眼睛凝視著遠方，彷彿是在觀察敵人的動向，脖子上的青筋，能顯現作者米開朗基羅的雕工是多麼的細膩，臉上的表情充滿了全神貫注的緊張情緒和堅強的意志，他的姿態表現出某種緊張的感覺，使人有種強烈的「靜中有動」的感覺。

以參觀大衛像為例—結尾

因為雕工精細、栩栩如生，「大衛像」成了舉世聞名的藝術品，經過這次的參觀，讓我更瞭解米開朗基羅的作品意義和他的經歷，也讓我知道無論是什麼目標，只要堅持努力，結果是不會讓你後悔的。"
